F1,Precision,Recall,cIoU,dataset,seed,cat
0.8818157911300659,0.882837176322937,0.8807968497276306,0.7886140942573547,gvlm,42,ViT T
0.7353682518005371,0.7676553726196289,0.7056874632835388,0.5814880728721619,clcd,42,ViT T
0.4183902740478515,0.6602487564086914,0.3062182068824768,0.2645344734191894,oscd96,42,ViT T
0.8197304010391235,0.8848270177841187,0.763555645942688,0.6945280432701111,sysu,42,ViT B
0.8535981178283691,0.8596720099449158,0.8476094007492065,0.7445889115333557,levir,42,ViT B
0.8230195641517639,0.8404988646507263,0.8062524199485779,0.6992635726928711,egybcd,42,ViT B
0.879309356212616,0.8856436014175415,0.8730651140213013,0.784613847732544,gvlm,42,ViT B
0.7247693538665771,0.7245128154754639,0.72502601146698,0.5683436989784241,clcd,42,ViT B
0.4334839582443237,0.4968600571155548,0.3844465613365173,0.2767184972763061,oscd96,42,ViT B
0.8164634704589844,0.8987230658531189,0.7479996085166931,0.6898506879806519,sysu,1337,ConvNext B
0.912809669971466,0.9270119667053224,0.8990359306335449,0.8396042585372925,levir,1337,ConvNext B
0.8365544080734253,0.8359887599945068,0.8371208906173706,0.7190318703651428,egybcd,1337,ConvNext B
0.8927236795425415,0.8901944160461426,0.8952673077583313,0.806233823299408,gvlm,1337,ConvNext B
0.7516514658927917,0.7366912364959717,0.7672318816184998,0.6021167039871216,clcd,1337,ConvNext B
0.4363532960414886,0.5797849893569946,0.3498136699199676,0.2790612876415252,oscd96,1337,ConvNext B
0.8190856575965881,0.8925086259841919,0.7568249106407166,0.6936030387878418,sysu,1337,Swin T
0.9084387421607972,0.924996018409729,0.892463743686676,0.832237958908081,levir,1337,Swin T
0.8335447311401367,0.8445888161659241,0.8227857351303101,0.7145963311195374,egybcd,1337,Swin T
0.8861744403839111,0.8893988132476807,0.882973313331604,0.7956132888793945,gvlm,1337,Swin T
0.7426337599754333,0.7854520082473755,0.7042426466941833,0.5906264781951904,clcd,1337,Swin T
0.5273812413215637,0.4918832778930664,0.5684012174606323,0.3581247329711914,oscd96,1337,Swin T
0.8148947358131409,0.9028844237327576,0.7425321340560913,0.687613844871521,sysu,1337,SwinV2 T
0.9097763299942015,0.9207061529159546,0.8991029262542725,0.8344858884811401,levir,1337,SwinV2 T
0.8421093821525574,0.8618416786193848,0.823260486125946,0.7272788882255554,egybcd,1337,SwinV2 T
0.8916858434677124,0.8967109322547913,0.8867167830467224,0.8045425415039062,gvlm,1337,SwinV2 T
0.7374171614646912,0.7684164643287659,0.7088220119476318,0.5840544700622559,clcd,1337,SwinV2 T
0.4124597311019897,0.6128023862838745,0.3108379244804382,0.2598105669021606,oscd96,1337,SwinV2 T
0.8077698945999146,0.8664751052856445,0.7565146684646606,0.6775285005569458,sysu,1337,ResNet50
0.903014063835144,0.921626091003418,0.8851388692855835,0.8231773972511292,levir,1337,ResNet50
0.8283475637435913,0.8408368825912476,0.8162238001823425,0.7069908380508423,egybcd,1337,ResNet50
0.8961108922958374,0.9038206934928894,0.8885315656661987,0.8117762207984924,gvlm,1337,ResNet50
0.7280175089836121,0.7374765872955322,0.7187979817390442,0.5723487138748169,clcd,1337,ResNet50
0.358641117811203,0.576225996017456,0.2603369951248169,0.2185025513172149,oscd96,1337,ResNet50
0.7961257696151733,0.8624699115753174,0.7392594814300537,0.6613031625747681,sysu,1337,ResNet18
0.8996927738189697,0.9168989658355712,0.8831204175949097,0.8176741003990173,levir,1337,ResNet18
0.8229464888572693,0.8643512725830078,0.7853271961212158,0.6991581320762634,egybcd,1337,ResNet18
0.8889937996864319,0.8983697891235352,0.8798115253448486,0.8001699447631836,gvlm,1337,ResNet18
0.7203712463378906,0.7909987568855286,0.6613224148750305,0.5629533529281616,clcd,1337,ResNet18
0.3879625797271728,0.5295401811599731,0.3061187863349914,0.2406659722328186,oscd96,1337,ResNet18
0.8198451995849609,0.8777116537094116,0.769136905670166,0.694692850112915,sysu,1337,ViT T
0.8459544777870178,0.8482905626296997,0.8436311483383179,0.7330338358879089,levir,1337,ViT T
0.8159773349761963,0.8365992307662964,0.7963475584983826,0.6891568303108215,egybcd,1337,ViT T
0.878138542175293,0.8790020942687988,0.8772767186164856,0.7827513217926025,gvlm,1337,ViT T
0.7368115782737732,0.8068898916244507,0.6779331564903259,0.5832950472831726,clcd,1337,ViT T
0.3886044919490814,0.6870024800300598,0.2709276676177978,0.2411602139472961,oscd96,1337,ViT T
0.821274995803833,0.8887987732887268,0.7632866501808167,0.6967485547065735,sysu,1337,ViT B
0.8505403995513916,0.8598508238792419,0.8414294123649597,0.739948034286499,levir,1337,ViT B
0.8223803043365479,0.8536145687103271,0.7933511137962341,0.6983411908149719,egybcd,1337,ViT B
0.8725165128707886,0.8795674443244934,0.865577757358551,0.7738619446754456,gvlm,1337,ViT B
0.7397091388702393,0.7258501052856445,0.7541077136993408,0.5869352221488953,clcd,1337,ViT B
0.3924373388290405,0.5729056596755981,0.2984302341938019,0.2441194802522659,oscd96,1337,ViT B
0.814550518989563,0.8940362930297852,0.7480444312095642,0.6871237754821777,sysu,564738,ConvNext B
0.8945037126541138,0.9430096745491028,0.8507436513900757,0.8091422319412231,levir,564738,ConvNext B
0.8382460474967957,0.8671903610229492,0.8111715316772461,0.7215349674224854,egybcd,564738,ConvNext B
0.8935375213623047,0.8995271921157837,0.8876270651817322,0.8075624108314514,gvlm,564738,ConvNext B
0.7097835540771484,0.7714502215385437,0.6572458744049072,0.5501275062561035,clcd,564738,ConvNext B
0.4363607764244079,0.5578892827033997,0.3583082556724548,0.2790674269199371,oscd96,564738,ConvNext B
0.8189771175384521,0.8913955688476562,0.7574414014816284,0.6934472918510437,sysu,564738,Swin T
0.91048401594162,0.9272695183753968,0.8942953944206238,0.8356775045394897,levir,564738,Swin T
0.833132803440094,0.8406308889389038,0.8257673382759094,0.7139911651611328,egybcd,564738,Swin T
0.8920543193817139,0.8963962197303772,0.8877542614936829,0.8051426410675049,gvlm,564738,Swin T
0.7453340291976929,0.7595686912536621,0.7316231727600098,0.5940498113632202,clcd,564738,Swin T
0.4614088833332062,0.5679225325584412,0.3885385990142822,0.2998905181884765,oscd96,564738,Swin T
0.8174548149108887,0.9016424417495728,0.7476460933685303,0.6912674307823181,sysu,564738,SwinV2 T
0.9113267660140992,0.9253783822059632,0.8976955413818359,0.8370985388755798,levir,564738,SwinV2 T
0.8373262286186218,0.8689836859703064,0.8078942894935608,0.7201730012893677,egybcd,564738,SwinV2 T
0.8908119797706604,0.8938825726509094,0.8877624273300171,0.8031208515167236,gvlm,564738,SwinV2 T
0.7517805099487305,0.8155332803726196,0.697272539138794,0.6022822856903076,clcd,564738,SwinV2 T
0.477675199508667,0.582345187664032,0.4048991501331329,0.3137800693511963,oscd96,564738,SwinV2 T
0.8057970404624939,0.8688523769378662,0.751274824142456,0.6747572422027588,sysu,564738,ResNet50
0.904769003391266,0.9124979376792908,0.8971698880195618,0.8260987997055054,levir,564738,ResNet50
0.825173020362854,0.8427394032478333,0.8083240389823914,0.7023783922195435,egybcd,564738,ResNet50
0.8966977000236511,0.9033310413360596,0.8901610970497131,0.8127397894859314,gvlm,564738,ResNet50
0.7167239785194397,0.7235912680625916,0.7099857330322266,0.5585111379623413,clcd,564738,ResNet50
0.4483127892017364,0.5133844017982483,0.3978812396526336,0.2889195680618286,oscd96,564738,ResNet50
0.8038319945335388,0.857196569442749,0.7567224502563477,0.6720058917999268,sysu,564738,ResNet18
0.8992960453033447,0.9135350584983826,0.8854941129684448,0.817018985748291,levir,564738,ResNet18
0.8207259178161621,0.8486452698707581,0.794585108757019,0.6959585547447205,egybcd,564738,ResNet18
0.8890833854675293,0.8914230465888977,0.8867560029029846,0.8003152012825012,gvlm,564738,ResNet18
0.6930236220359802,0.7658320665359497,0.6328572034835815,0.5302495360374451,clcd,564738,ResNet18
0.4786525070667267,0.4734972715377807,0.4839212596416473,0.3146240711212158,oscd96,564738,ResNet18
0.8300241231918335,0.8808440566062927,0.7847483158111572,0.7094368934631348,sysu,564738,ViT T
0.8439268469810486,0.8442589640617371,0.843595027923584,0.7299943566322327,levir,564738,ViT T
0.8178762197494507,0.8357406854629517,0.800759494304657,0.6918701529502869,egybcd,564738,ViT T
0.8807547688484192,0.8739562034606934,0.8876599073410034,0.7869184613227844,gvlm,564738,ViT T
0.7323064208030701,0.7954275012016296,0.6784667372703552,0.577668309211731,clcd,564738,ViT T
0.401677131652832,0.6715754866600037,0.2865257561206817,0.2513116300106048,oscd96,564738,ViT T
0.817087709903717,0.8852620720863342,0.758662760257721,0.6907424330711365,sysu,564738,ViT B
0.8515071868896484,0.8624733090400696,0.8408164978027344,0.7414127588272095,levir,564738,ViT B
0.8164775967597961,0.8548762202262878,0.781380295753479,0.6898708939552307,egybcd,564738,ViT B
0.8782129883766174,0.888039767742157,0.8686013221740723,0.7828696370124817,gvlm,564738,ViT B
0.7205784320831299,0.7023496031761169,0.7397787570953369,0.5632064342498779,clcd,564738,ViT B
0.4504081606864929,0.5466173887252808,0.3829973936080932,0.2906624376773834,oscd96,564738,ViT B
