F1,Precision,Recall,cIoU,dataset,seed,cat
0.8839960694313049,0.8801126480102539,0.8879139423370361,0.792108416557312,gvlm,564738,Cosine
0.7311673760414124,0.7905240654945374,0.680101752281189,0.5762520432472229,clcd,564738,Cosine
0.4481387436389923,0.5537248253822327,0.3763710558414459,0.2887749969959259,oscd96,564738,Cosine
0.8201555609703064,0.8680940866470337,0.7772344946861267,0.695138692855835,sysu,564738,Exp.
0.8952188491821289,0.9047966599464417,0.8858417868614197,0.81031334400177,levir,564738,Exp.
0.8187233805656433,0.8376762866973877,0.8006091117858887,0.6930835247039795,egybcd,564738,Exp.
0.8799217343330383,0.8864952325820923,0.8734449744224548,0.7855894565582275,gvlm,564738,Exp.
0.7287670969963074,0.8024164438247681,0.667500913143158,0.5732758045196533,clcd,564738,Exp.
0.4601020514965057,0.5736839175224304,0.3840626776218414,0.2987873554229736,oscd96,564738,Exp.
0.8194068670272827,0.8853626847267151,0.762596607208252,0.694063663482666,sysu,564738,Lin.
0.904712438583374,0.913184940814972,0.8963956236839294,0.8260044455528259,levir,564738,Lin.
0.8271725177764893,0.8351262807846069,0.8193688988685608,0.7052806615829468,egybcd,564738,Lin.
0.8862094283103943,0.8886070847511292,0.8838246464729309,0.7956697344779968,gvlm,564738,Lin.
0.7367072701454163,0.7961576581001282,0.6855184435844421,0.5831643342971802,clcd,564738,Lin.
0.4863381087779999,0.603883683681488,0.4070969521999359,0.3212990462779999,oscd96,564738,Lin.
0.8191675543785095,0.8878552317619324,0.7603445649147034,0.6937204003334045,sysu,564738,Poly.
0.9047191143035888,0.9124104380607604,0.8971564173698425,0.8260156512260437,levir,564738,Poly.
0.8287428021430969,0.8367174863815308,0.820918619632721,0.7075668573379517,egybcd,564738,Poly.
0.8872731924057007,0.8852577805519104,0.8892977833747864,0.7973864078521729,gvlm,564738,Poly.
0.7338733077049255,0.7797232270240784,0.6931161284446716,0.5796207189559937,clcd,564738,Poly.
0.4491998553276062,0.5612714290618896,0.3744347691535949,0.2896568179130554,oscd96,564738,Poly.
