F1,Precision,Recall,cIoU,dataset,seed,cat
0.7074422836303711,0.8387281894683838,0.6116939187049866,0.5473196506500244,sysu,564738,fcn
0.8094272017478943,0.835104763507843,0.7852815389633179,0.6798636317253113,levir,564738,fcn
0.3713498413562774,0.6605454683303833,0.2582740187644958,0.2280108034610748,egybcd,564738,fcn
0.7521816492080688,0.8240367770195007,0.691852867603302,0.6027974486351013,gvlm,564738,fcn
0.5439281463623047,0.5285848379135132,0.5601888298988342,0.3735586106777191,clcd,564738,fcn
0.4105101823806762,0.2830797135829925,0.7465960383415222,0.2582653760910034,oscd96,564738,fcn
0.7855857610702515,0.8988492488861084,0.6976723074913025,0.6468844413757324,sysu,564738,swinsunet
0.8921748995780945,0.8692014217376709,0.9163957834243774,0.8053391575813293,levir,564738,swinsunet
0.8374740481376648,0.8340909481048584,0.8408846855163574,0.7203916907310486,egybcd,564738,swinsunet
0.9032889008522034,0.8948262929916382,0.91191303730011,0.8236342668533325,gvlm,564738,swinsunet
0.7493711113929749,0.813286304473877,0.6947699785232544,0.5991954207420349,clcd,564738,swinsunet
0.5009287595748901,0.623448371887207,0.4186549484729767,0.3341593742370605,oscd96,564738,swinsunet
0.8386532068252563,0.8724946975708008,0.8073389530181885,0.7221384644508362,sysu,564738,bifa
0.9020795226097108,0.9196644425392152,0.8851544857025146,0.8216255903244019,levir,564738,bifa
0.8331016302108765,0.8592773675918579,0.8084734678268433,0.7139452695846558,egybcd,564738,bifa
0.8885953426361084,0.907356858253479,0.8705939650535583,0.7995245456695557,gvlm,564738,bifa
0.7476171851158142,0.8060425519943237,0.6970892548561096,0.5969558358192444,clcd,564738,bifa
0.3482643961906433,0.6248029470443726,0.241414189338684,0.2108475565910339,oscd96,564738,bifa
0.7074422836303711,0.8387281894683838,0.6116939187049866,0.5473196506500244,sysu,564738,fcn
0.8094272017478943,0.835104763507843,0.7852815389633179,0.6798636317253113,levir,564738,fcn
0.3713498413562774,0.6605454683303833,0.2582740187644958,0.2280108034610748,egybcd,564738,fcn
0.7521816492080688,0.8240367770195007,0.691852867603302,0.6027974486351013,gvlm,564738,fcn
0.5439281463623047,0.5285848379135132,0.5601888298988342,0.3735586106777191,clcd,564738,fcn
0.4105101823806762,0.2830797135829925,0.7465960383415222,0.2582653760910034,oscd96,564738,fcn
0.7855857610702515,0.8988492488861084,0.6976723074913025,0.6468844413757324,sysu,564738,swinsunet
0.8921748995780945,0.8692014217376709,0.9163957834243774,0.8053391575813293,levir,564738,swinsunet
0.8374740481376648,0.8340909481048584,0.8408846855163574,0.7203916907310486,egybcd,564738,swinsunet
0.9032889008522034,0.8948262929916382,0.91191303730011,0.8236342668533325,gvlm,564738,swinsunet
0.7493711113929749,0.813286304473877,0.6947699785232544,0.5991954207420349,clcd,564738,swinsunet
0.5009287595748901,0.623448371887207,0.4186549484729767,0.3341593742370605,oscd96,564738,swinsunet
